Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1786424168,10,,Aggregated,13.100000,13.100000,1,1,1,2,3,4,11,13,19,19,19,428,428,1,1.3649106310206143,0.31192300230031833,19.359358004294336,0.0
1786424169,10,,Aggregated,12.900000,12.900000,1,1,1,2,3,4,11,13,19,19,19,433,433,1,1.357604214961519,0.31192300230031833,19.359358004294336,0.0
1786424170,10,,Aggregated,13.900000,13.900000,1,1,1,2,3,4,10,13,19,19,19,458,458,1,1.3279855918635128,0.31192300230031833,19.359358004294336,0.0
1786424171,10,,Aggregated,13.000000,13.000000,1,1,1,2,3,4,10,13,19,19,19,477,477,1,1.3094294613504986,0.31192300230031833,19.359358004294336,0.0
1786424172,10,,Aggregated,12.400000,12.400000,1,1,1,2,3,4,10,13,19,19,19,485,485,1,1.3092630723138465,0.31192300230031833,19.359358004294336,0.0
1786424173,10,,Aggregated,12.400000,12.400000,1,1,1,2,3,4,11,13,63,63,63,496,496,1,1.4154561896218858,0.31192300230031833,62.51475799945183,0.0
1786424174,10,,Aggregated,14.100000,14.100000,1,1,1,2,3,4,10,13,63,63,63,518,518,1,1.3835127549563961,0.31192300230031833,62.51475799945183,0.0
1786424175,10,,Aggregated,14.600000,14.600000,1,1,1,1,2,4,10,13,63,63,63,538,538,1,1.3504949722429962,0.31192300230031833,62.51475799945183,0.0
1786424176,10,,Aggregated,13.700000,13.700000,1,1,1,1,2,4,10,13,63,63,63,543,543,1,1.3476890166986666,0.31192300230031833,62.51475799945183,0.0
1786424177,10,,Aggregated,13.900000,13.900000,1,1,1,1,2,4,10,13,63,63,63,548,548,1,1.339929666178217,0.31192300230031833,62.51475799945183,0.0
1786424178,10,,Aggregated,14.400000,14.400000,1,1,1,1,2,4,6,13,63,63,63,564,564,1,1.3188582040342265,0.31192300230031833,62.51475799945183,0.0
1786424179,10,,Aggregated,12.700000,12.700000,1,1,1,1,2,4,6,13,63,63,63,597,597,1,1.2954386718049755,0.3093960040132515,62.51475799945183,0.0
1786424180,10,,Aggregated,12.700000,12.700000,1,1,1,1,2,4,6,13,63,63,63,597,597,1,1.2954386718049755,0.3093960040132515,62.51475799945183,0.0
1786424181,10,,Aggregated,13.600000,13.600000,1,1,1,1,2,4,6,12,63,63,63,604,604,1,1.2858823130280397,0.3093960040132515,62.51475799945183,0.0
1786424183,10,,Aggregated,15.000000,15.000000,1,1,1,1,2,4,6,12,63,63,63,626,626,1,1.265618054418655,0.3093960040132515,62.51475799945183,0.0
1786424184,10,,Aggregated,13.300000,13.300000,1,1,1,1,2,4,6,12,63,63,63,639,639,1,1.2593678608462935,0.3093960040132515,62.51475799945183,0.0
1786424185,10,,Aggregated,13.300000,13.300000,1,1,1,1,2,4,6,12,63,63,63,639,639,1,1.2593678608462935,0.3093960040132515,62.51475799945183,0.0
1786424186,10,,Aggregated,13.300000,13.300000,1,1,1,1,2,4,6,12,63,63,63,639,639,1,1.2593678608462935,0.3093960040132515,62.51475799945183,0.0
1786424187,10,,Aggregated,14.300000,14.300000,1,1,1,1,2,4,6,12,63,63,63,669,669,1,1.2278725516862132,0.3093960040132515,62.51475799945183,0.0
1786424188,10,,Aggregated,14.300000,14.300000,1,1,1,1,2,4,6,12,63,63,63,669,669,1,1.2278725516862132,0.3093960040132515,62.51475799945183,0.0
1786424189,10,,Aggregated,14.300000,14.300000,1,1,1,1,2,4,6,12,63,63,63,669,669,1,1.2278725516862132,0.3093960040132515,62.51475799945183,0.0
1786424190,10,,Aggregated,11.400000,11.400000,1,1,1,1,2,4,6,12,63,63,63,676,676,1,1.2218297560295102,0.3093960040132515,62.51475799945183,0.0
1786424191,10,,Aggregated,11.400000,11.400000,1,1,1,1,2,4,5,12,63,63,63,705,705,1,1.1983027036986247,0.3093960040132515,62.51475799945183,0.0
1786424192,10,,Aggregated,10.000000,10.000000,1,1,1,1,2,4,5,12,63,63,63,718,718,1,1.1902134639035402,0.3093960040132515,62.51475799945183,0.0
1786424193,10,,Aggregated,10.000000,10.000000,1,1,1,1,2,4,5,12,63,63,63,718,718,1,1.1902134639035402,0.3093960040132515,62.51475799945183,0.0
1786424194,10,,Aggregated,11.400000,11.400000,1,1,1,1,2,3,5,12,63,63,63,735,735,1,1.1807286817672327,0.3093960040132515,62.51475799945183,0.0
1786424195,10,,Aggregated,9.200000,9.200000,1,1,1,1,2,3,5,12,63,63,63,746,746,1,1.1737415845867623,0.3093960040132515,62.51475799945183,0.0
